cnpj;inscricaoestadual;responsavel;email;endereco;telefonefixo;observacao;nome;convenio;empresafora
08.867.336/0001-68;;;;AL ROSA DE OURO   QUADRACHACARA LOTE 60 GALPAO01  NÚMERO 435 ;(00)0000-0000;;SOL NASCENTE TRANSPORTADORA E LOGISTICA LTDA - ME;true;nao
05.911.785/0001-78;;;; ARSO 43 QI-27 ALAMEDA 09 LOTE 10 N 10 ;(00)0000-0000;;SOUSA E MOREIRA LTDA - ME;true;nao
09.355.077/0001-59;;;;;(00)0000-0000;;SOUZA E SICHELERO LTDA - ME;true;nao
08.297.825/0001-21;;;;Q 1.103 SUL, AV LO 27, LOTE 05, (ACSV-SO 111) ;(00)0000-0000;;SO MADEIRA;true;nao
18.355.758/0002-99;;;;Q 101 SUL, RUA NS-A, ACSU SO 10 COMPLEMENTO CONJ 02 LOTE 10 QUIOSQUE 17 PALMAS SHOPPING ;(00)0000-0000;;SUPREMA EIRELI - ME;true;nao
14.139.016/0001-94;;;; Q 106 NORTE AV JK ACSV - NE 12 LOTE 18  SALA 206 EDIF CRISTO REI ;(00)0000-0000;;S & S COMERCIO VAREJISTA DE COSMETICOS LTDA - ME;true;nao
04.581.985/0001-47;;;;Q 1012 SUL ALAMEDA 04 QI E 1 LOTE 02-A ;(00)0000-0000;;TERMOTINS AR CONDICIONADO LTDA - ME;true;nao
14.738.980/0001-39;;;; Q 601 SUL AV TEOTONIO SEGURADO CONJ 01 LT 13 ;(00)0000-0000;;TM DISTRIBUIDORA LTDA - EPP;true;nao
11.635.856/0001-50;;;;Q 212 NORTE ALAMEDA 07 LOTE 01  QI 09 LT 01 NÚMERO SN ;(00)0000-0000;;TOCFIX SELANTES E FIXADORES LTDA - EPP;true;nao
13.668.070/0004-07;;;; ROD TO 020  KM 2 ;(00)0000-0000;;TOTAL ALIMENTACAO LTDA;true;nao
03.678.318/0001-14;;;;"LOGRADOURO 307 N, ALAMEDA 25 		NÚMERO 2 		COMPLEMENTO SALA 2 ";(00)0000-0000;;TRANSLIDER LTDA - ME;true;nao
12.697.101/0001-42;;;;"LOGRADOURO AV SANTOS DUMONT 		NÚMERO 650 		COMPLEMENTO SALA 05 QUADRAAP LOTE AP ";(00)0000-0000;;TRANSPORTE RODRIGUES & OLIVEIRA LTDA - ME;true;nao
10.838.138/0001-18;;;; AV RIO AMAZONIA, QD 32, LT 01 ;(00)0000-0000;;TRIO ELETRICO TERRA BRASIL LTDA - ME;true;nao
00.634.453/0007-65;;;;R SERRA DOURADA  400 QD.197 LT.22 TERREO;(00)0000-0000;;TSV TRANSPORTES RAPIDOS LTDA;true;nao
17.305.040/0001-44;;;;Q 104 NORTE RUA NE 05 CONJ 03 LOTE 15  SALA 02 ;(00)0000-0000;;TUCUNARE NAUTICA;true;nao
11.479.260/0001-08;;;;Q 107 NORTE RUA NS 05 C/ AVENIDA JK (CAPIM DOURADO SHOPPING)   LOJA 60  NÚMERO S/N ;(00)0000-0000;;T R L MARANHAO DE MORAIS & CIA LTDA - ME;true;nao
13.747.151/0001-50;;;; AV 403 SUL AVENIDA LO 9  QUIOSQ ;(00)0000-0000;;V. M. DE CASTRO QUIOSQUER;true;nao
03.475.447/0001-05;;;;Q 912 SUL, AL 01, QI I, LOTE 09 N:05;(00)0000-0000;;V. T. AZEVEDO ME;true;nao
12.229.493/0001-15;;;; Q 112 SUL, RUA SR 02  LOTE 02/04 SALA 02 ;(00)0000-0000;;VALDINEI ALVES DE PAULA;true;nao
00.047.066/9111-72;;;;CHACARA 2 IRMAOS LAJEADO;(00)0000-0000;;VANDERLAN MAGALHAES COELHO;true;nao
10.550.488/0001-84;;;;Q 107 NORTE AV JK ESQUINA COM NS 05 LUC 205 ;(00)0000-0000;;VANGUARDA COMERCIO DE ALIMENTOS LTDA - ME;true;nao
17.181.375/0001-06;;;;"LOGRADOURO Q QDR 106 NORTE, AV JK. SOBRELOJA (ACSV-NE 12, LOTE 19) 		NÚMERO 06 		COMPLEMENTO SALA 03 ";(00)0000-0000;;VICON COM. DISTRIBUICAO LTDA - ME;true;nao
20.888.520/0002-70;;;;Q 107 NORTE AV JUSCELINO KUBITSCHEK ESQ C/05 Q 01 PISO L1;(00)0000-0000;;VISUAL COMERCIO DE OCULOS ESPORTIVOS LTDA - ME;true;nao
08.215.057/0001-10;;;;AV TEOTONIO SEGURADO, ACSU-SO 40, CONJUNTO I, LOTE 15  ;(00)0000-0000;;VISUAL LAVAJATO LTDA - ME;true;nao
17.393.379/0012-00;;;;AV TOCANTINS QD 6-A LT 1-A ;(00)0000-0000;;VLL OPTICAS LTDA - ME;true;nao
16.634.536/0001-07;;;;Q 205 SUL, ALAMEDA 14, LOTE 05  NÚMERO 02 ;(00)0000-0000;;WENDELL REPRESENTACOES LTDA - ME;true;nao
07.273.313/0001-62;;;;QDR. 612 S QI 07 AL. 04 LT. 38 SALA 01 ;(00)0000-0000;;WG COMERCIO DE PECAS AUTOMOTIVAS LTDA - ME;true;nao
18.024.435/0001-31;;;;" Q 102 SUL AVENIDA JOAQUIM TEOTONIO SEGURADO 	 QUIOSQ PREF   	NÚMERO SN . ";(00)0000-0000;;WILLIANS JOSE DE SOUZA 19952562187;true;nao
00.000.000/0000-00;;;;106 SUL AL 14 LT 35;(00)0000-0000;;WILSON GRISON;true;nao
20.212.386/0001-02;;;;"CH TAQUARUSSU GRANDE, RODOVIA TO 020 KM 11 	NÚMERO  09 ";(00)0000-0000;;W 2 B PRODUTOS AGROPECUARIOS LTDA - ME;true;nao
18.189.823/0001-72;;;;R HAVAI  300  QUADRA53 LT.12;(00)0000-0000;;W M CONSTRUART LTDA - ME;true;nao
03.997.385/0001-00;;;; Q QD. 912 SUL ALAMEDA 03  LOTE 04 ;(00)0000-0000;;W V B VARGAS - EPP;true;nao
17.986.056/0001-60;;;;Q 1006 SUL, ALAMEDA 01, LOTE 05  NÚMERO SN ;(00)0000-0000;;XODOG BURGUER EIRELI - ME;true;nao
92.660.604/0001-82;;;;"AV PADRE CACIQUE 	NÚMERO  320 ";(00)0000-0000;;YARA BRASIL FERTILIZANTES S/A;true;nao
05.771.502/0001-30;;;;QUADRA 305 NORTE, QI 32, LOTE O2 RUA 32;(00)0000-0000;;ZERAO MATERIAS DE CONTRUÇAO;true;nao
07.527.778/0001-00;;;;R JOAO BORGES NÚMERO 204 COMPLEMENTO PARTE;(21)3550-5836;;INTERNATIONAL HEALTH CARE OFFSHORE LTDA;true;sim
01.493.521/0001-90;;;;;(11)4059-1646;;MESP MEDICINA EMPRESARIAL DE SÃO PAULO LTDA -;true;sim
94.792.629/0001-65;;;;RUA OTAVIANO MANOEL DE OLIVEIRA JR 237;(51)3480-6000;;PROATEN PRONTO ATENDIMENTO DE ENFERMAGEM LTDA;true;sim
06.373.432/0001-24;;;;R ANNES DIAS ANDAR 3 N°112;(51)2118-4535;;SABRINA DE ARAGAO CARVALHO - CONSULTORIA E ASSESSORIA EM MEDICINA E SEGURANCA DO TRABALHO EIRELI;true;sim
27.678.351/0001-02;;;;" LOGRADOURO  Q 106 NORTE AVENIDA NS 6  NÚMERO  22  COMPLEMENTO  LOTE HM 24 SALA 04 PAC	   CEP  77.006-048	 BAIRRO/DISTRITO  PLANO DIRETOR NORTE  MUNICÍPIO  PALMAS  UF  TO";(63)9234-0365;;A C DOS ANJOS RAPOSO GARCIA - EPP;false;nao
29.695.309/0001-25;;;; 104 SUL ( ACSE 01) RUA SE 5 CONJ 04 LOTE 31 A SALA 01 TERREO EDIF PORTOBELLO;(63)9994-9161;;A E M CASTRO E HARDMAN COSMETICOS LTDA;false;nao
24.262.948/0001-83;;;;Q 208 SUL AVENIDA LO 3  NÚMERO  13;(63)8467-0115;;A L MARIANO XAVIER EIRELI - ME;false;nao
15.346.358/0002-29;;;;Q 103 NORTE RUA NO 1  NÚMERO  SN  COMPLEMENTO  LOTE 01 SALA 04;(63)8462-4082;;A N P COMERCIAL EIRELI;false;nao
28.825.497/0001-04;;;;Q 306 SUL AVENIDA LO 5;(63)3476-1345;;A PRODUTIVA CULINARIA JAPONESA LTDA;false;nao
13.762.292/0001-41;;;;Q 104 NORTE, RUA NE 07, LOTE 35  NÚMERO  S/N  COMPLEMENTO  CONJ 01 SALA 04-A;(63)3215-1953;;A.G. DA SILVA FERREIRA - ME;false;nao
36.137.237/0001-66;;;;Q ACSE 11 RUA SE 9 NÚMERO 39 COMPLEMENTO LOTE 44 SALA 1 SALA 2 SALA 3 SALA 5 SALA 6;(63)9978-2802;;AC S/S LTDA.;false;nao
20.395.437/0001-89;;;;R PAPA JOAO XXIII;(21)3553-1214;;ACAO PROMOCOES E SERVICOS DE EVENTOS LTDA;false;nao
27.928.917/0001-07;;;;QT 20 RUA LO 9;(63)8490-0967;;ADRIANO FERNANDES DOS SANTOS;false;nao
19.740.991/0001-77;;;;Q 103 SUL, RUA SO-05  NÚMERO  S/N  COMPLEMENTO  LOTE 12 SALA 07;(63)3215-7670;;ALUGAR ADMINISTRACAO DE IMOVEIS LTDA;false;nao
69.039.154/0001-93;;;; AV DOUTOR AUGUSTO DE TOLEDO 1.202;(11)4930-2247;;AMA SERVICOS LTDA;false;nao
11.531.115/0001-29;;;;Q 104 SUL RUA SE 11  NÚMERO  SN  COMPLEMENTO  LOTE 43 SLA 5A SE 09;(63)3215-3819;;ANAINA SOUZA DE OLIVEIRA ABREU;false;nao
10.878.963/0001-07;;;;QD 110 NORTE AV JK Nº 03 LT 22 PLANO DIRETOR NORTE;(63)3212-2009;;AQUA SHOW PET SHOP LTDA ME;false;nao
19.174.191/0001-36;;;;Q 406 NORTE QI-08 LOTE 11 ALAMEDA 09  NÚMERO  S/N  COMPLEMENTO  ARNE 53;(63)3026-2005;;ARAGUAIA MUDANCAS & TRANSPORTES LTDA - ME;false;nao
37.959.680/0001-85;;;;Q ACSE 1 AV. JK (104 SUL) NÚMERO 134 COMPLEMENTO CONJ 01 LOTE 05;(63)3215-0716;;ARIS SOLUCOES EM GESTAO E TECNOLOGIAS EIRELI;false;nao
03.987.364/0008-71;;;;QWE;(63)9468-3589;;ATEMS DISTRIBUIDORA;false;nao
07.311.296/0001-00;;;;AV TOCANTINS QD SE 14 LT 04-A ESQ C/ RUA ACRE  NÚMERO  SN  COMPLEMENTO  SALA 01;(63)3217-1590;;AUTO ESCOLA NACIONAL LTDA - ME;false;nao
27.152.340/0001-94;;;;R L-27 391  COMPLEMENTO  SALA 02;(63)8110-0758;;AVILA & AVILA REPRESENTACOES COMERCIAIS DE PRODUTOS ALIMENTICIOS LTDA - ME;false;nao
30.633.727/0001-77;;;;LOGRADOURO  Q 104 SUL AVENIDA LO 1  NÚMERO  02  COMPLEMENTO  CONJ 01 LOTE 41 SALA 01;(63)3322-3552;;B K COMERCIO DE ROUPAS, MOVEIS E ACESSORIOS LTDA ME;false;nao
10.796.358/0001-26;;;;Q 104 NORTE, AVENIDA LO 02, LOTE 07  NÚMERO  S-N  COMPLEMENTO  SALA 03;(63)3215-3272;;BRASIL AUTO CENTER LTDA;false;nao
25.282.665/0001-66;;;;AV JOSE MONTEIRO DE FIGUEIREDO  NÚMERO  500  COMPLEMENTO  ALAMEDA DE SERVICO SALA 07 B;(65)9285-6912;;C R C DA FONSECA - ME;false;nao
04.294.983/0001-77;;;;R SANTO ANTONIO  NÚMERO  S N  COMPLEMENTO  QD. 48 LTS. 4/5;(06)2367-1903;;CAFE OURO FORTE INDUSTRIA E COMERCIO LTDA - EPP;false;nao
34.170.575/0001-74;;;;ROD TO 080 NÚMERO SN COMPLEMENTO KM 010 QUADRASQ 1A QI A LOTE 1E2 RIVEIRO DO LAGO ANDAR A;(63)9979-7839;;CAMELO CORREIA COMERCIO MAT. PARA CONSTRUCAO EIRELI;false;nao
30.413.894/0001-02;;;;" Q 104 SUL RUA SE 11  NÚMERO  7  COMPLEMENTO  CONJ 03;LOTE 08";(63)3215-3864;;CARCILEI ALVES DO NASCIMENTO;false;nao
05.529.554/0001-02;;;;Q 303 NORTE AL 07 LOTE 43;(63)3224-6742;;CASTRO & ARAUJO LTDA;false;nao
07.720.890/0001-55;;;;Q 602 SUL AV. NS-02 LOTE 09  NÚMERO  SN  COMPLEMENTO  ACSU SE 60 CONJ. 02;(63)3217-1314;;CDT - CENTRO DIAGNOSTICO TOCANTINS EIRELI;false;nao
04.096.733/0007-18;;;;"OGRADOURO  Q ASR SE 115, QI F, AL 09, LT 01 (QD 1112 SUL, AL 09, LT 18)  NÚMERO  SN  COMPLEMENTO     CEP  77.024-160	 BAIRRO/DISTRITO  PLANO DIRETOR SUL  MUNICÍPIO  PALMAS  UF  TO";(63)3215-2980;;CENTRO OESTE DISTRIBUIDORA DE PRODUTOS PLASTICOS LTDA;false;nao
24.449.649/0002-33;;;;"Q 204 SUL ALAMEDA 6 LOTE 9 SALA 2	Nº 10";(11)2797-9999;;CJN CONFECCOES;false;nao
10.685.573/0001-50;;;;"LOGRADOURO  Q 104 SUL, RUA SE 05  NÚMERO  21  COMPLEMENTO  SALA 06	   CEP  77.020-018	 BAIRRO/DISTRITO  PLANO DIRETOR SUL  MUNICÍPIO  PALMAS  UF  TO";(63)9207-2341;;CLINICA DIAGNOSTICUS LTDA - ME;false;nao
27.390.508/0001-08;;;;SETOR SANTA FE (TAQUARALTO) QUADRA10 LOTE 09;(63)3571-5636;;COMERCIO DE FRIOS E ALIMENTOS FEITOSA EIRELI;false;nao
07.977.281/0001-86;;;;PC JERONIMO BENTO;(62)3271-1221;;COMINT INFORMATICA LTDA;false;nao
01.189.836/0007-34;;;;AV TOCANTINS, APM 12  NÚMERO  S/N  COMPLEMENTO;(63)3363-3859;;COMUNIDADE DE SAUDE DESENVOLVIMENTO E EDUCACAO;false;nao
11.387.411/0001-06;;;;Q CNB 03 LOTE 05/06 SALAS 601, 602, 603, 604, 605, 606 E 607;(61)3354-9165;;COMUNIX TECNOLOGIA E SOLUCOES CORPORATIVAS LTDA;false;nao
14.459.415/0001-32;;;;Q ARSE 72 LOTEAMENTO PALMAS 2 ETAPA FASE I  NÚMERO  06  COMPLEMENTO  CONJ LOTES L, ALAMEDA 21;(63)3215-4171;;CONDOMINIO RESIDENCIAL VILA ROMANA;false;nao
10.967.452/0001-09;;;;R COSTA MAIA  NÚMERO  300  COMPLEMENTO  SALA 04;(81)3445-1804;;CONSTRUTORA E INCORPORADORA VALENCA EIRELI;false;nao
25.219.571/0001-42;;;;R FRANCISCO GIGLIOTI  NÚMERO  186  COMPLEMENTO  SALA 01;(17)3512-4620;;CRESCER SERVICOS TEMPORARIOS LTDA;false;nao
03.594.735/0001-89;;;;Q 112 SUL RUA SR 9  NÚMERO  31  COMPLEMENTO  QUADRAASR SE 15 RUA SR 09 CONJ 14 LOTE 05;(63)8108-0004;;DA ARQUITETURA & ENGENHARIA EIRELI;false;nao
26.661.766/0003-72;;;;Q ARS-SE 15, RUA SR 09;(62)3221-5400;;DISTRIBUICAO DE CONGELADOS BRASIL S.A.;false;nao
31.744.109/0001-67;;;;Q 206 SUL AVENIDA LO 5 LOTE 21 SALA 01 TERREO;(63)8492-2393;;DOCE SUSPIRO E CONFEITARIA LTDA;false;nao
29.629.549/0001-21;;;;Q 103 NORTE AVENIDA NS 1  NÚMERO  SN  COMPLEMENTO  CONJ 02 LOTE 41/43 SALA 01;(63)8488-3371;;DROGARIA MEGA LTDA;false;nao
00.447.821/0150-11;;;;AV TOCANTINS, QD 05 LT 10 COM RUA T 5 S/N  COMPLEMENTO  SANTA FE;(63)3312-2002;;DROGARIA ROSARIO S/A;false;nao
82.309.204/0001-73;;;;R EUZEBIO DE MATTOS  NÚMERO  45  COMPLEMENTO  SALA 2;(42)3224-1389;;E. D. ROSAS & CIA LTDA;false;nao
CEI: 5124393608163;;;;ARSO 21 ALAMEDA 09 LOTE 31;(63)3224-3225;;EMANUELA FREIRE CAMPINHO DE CASTRO;false;nao
18.216.864/0001-00;;;;R 27, QDR 49, LOTE 23  NÚMERO  S/N;(63)3224-7795;;EMPREITEIRA CR LTDA;false;nao
32.427.620/0001-06;;;;R 18 A NÚMERO SN COMPLEMENTO QUADRA57 LOTE 12 B;(61)3622-8935;;ESCOLA CRESCER EM SABEDORIA E GRACA EIRELI;false;nao
31.985.461/0001-94;;;;Q 101 SUL RUA NS A, PALMAS SHOPPING, CONJUNTO 02  NÚMERO  SN  COMPLEMENTO  LOTE 10 LOJA 21;(63)9285-9929;;EVANDRO DE QUEIROZ GUEDES JUNIOR;false;nao
26.442.024/0001-94;;;;R TENENTE JUNG;(55)3541-3700;;FACIL PROMOTORA DE VENDAS E SERVICOS S/A;false;nao
22.023.842/0001-00;;;;Q ARSE 21 (204 SUL) ALAMEDA 1 (AL. JANDAIA) LOTE 06/08, 45 E47;(63)3028-1111;;FAUSTINO E WELTE NEURODESENVOLVIMENTO INFANTIL LTDA;false;nao
06.697.576/0006-40;;;;Q 812 SUL ALAMEDA 7;(63)3612-3542;;FAZENDAO INDUSTRIA E COMERCIO DE PRODUTOS AGROPECUARIOS LTDA;false;nao
29.311.091/0001-68;;;;AV PREFEITO JOAO DE SOUZA LIMA;(27)3761-1786;;FPB ARAGUAINA II LTDA;false;nao
42.891.794/0001-70;;;;77.062-048 BAIRRO/DISTRITO JARDIM AURENY III MUNICÍPIO PALMAS;(63)8460-5395;;FRANCISCO EDINO DE SOUSA LIMA 71137904100;false;nao
30.222.779/0001-50;;;;Q 307 NORTE, ALAMEDA 19, QI 26  NÚMERO  S/N  COMPLEMENTO  LOTE 03;(63)9931-9495;;G. S. FIGUEREDO - DROGARIA;false;nao
21.286.525/0001-05;;;;Q 104 SUL AVENIDA LO 1;(63)3213-3638;;GLOBAL - AGENCIA DE VIAGENS LTDA;false;nao
35.654.849/0001-63;;;;AV ANHANGUERA NÚMERO 14404 LOTE 39A/E LOJA LUC 241/242;(62)3941-1256;;GS CINEMAS LTDA;false;nao
31.822.705/0001-18;;;;Q 305 NORTE AVENIDA LO 10  NÚMERO  SN  COMPLEMENTO  LOTE 12 E 13;(63)9202-7655;;H D CENTRO ENSINO CAMINHO CERTO EIRELI;false;nao
22.594.726/0001-32;;;;"Q 408 NORTE AVENIDA LO 14  NÚMERO  SN  COMPLEMENTO  QUADRA: ACSV NE 54 LT 21;";(63)8469-5472;;HALLY COMERCIO VAREJISTA DE GAS E AGUA EIRELI;false;nao
05.201.601/0002-67;;;;ST SCIA QUADRA 13 CONJUNTO 03 LOTE  NÚMERO  03;(61)3371-3811;;HEBROM PRODUTOS PARA COMUNICACAO VISUAL LTDA - ME;false;nao
21.937.367/0001-06;;;;"Q 1407 SUL AVENIDA NS 15 : LOT BARRA I; : ALDEIA DA BARRA;";(63)3217-7099;;IATE CLUBE DE PALMAS EIRELI;false;nao
19.923.961/0001-04;;;;ROD BA 502;(75)3021-3030;;INDUSTRIA J & J PRIMMUS LTDA;false;nao
21.671.323/0001-87;;;;MARIABONITA_BE@HOTMAIL.COM;(63)3224-2861;;INSTITUTO CAMILO DA BELEZA E ESTETICA EIRELI;false;nao
19.307.778/0001-76;;;;Q 501 SUL AV JOAQUIM TEOTONIO SEGURADO S/N  COMPLEMENTO  CONJ 01 LOTE 11;(63)3571-2577;;INSTITUTO DE ENSINO MATRIZ LTDA;false;nao
26.227.006/0001-90;;;;AV 1103 SUL AVENIDA LO 27;(63)9989-9549;;IVA LOPES MAGALHAES 94177244104;false;nao
22.376.033/0001-73;;;;Q 103 NORTE RUA DE PEDESTRE NO 9;(63)3026-2315;;IVONE FERNANDES DA CUNHA EIRELI;false;nao
02.984.357/0001-87;;;;Q 104 SUL, RUA SE 05;(63)3224-6403;;JCF - COMERCIO DE PECAS, CONSTRUCAO CIVIL E TRANSPORTES EIRELI;false;nao
21.928.764/0001-11;;;;"AV 01  NÚMERO  08  COMPLEMENTO  QUADRA 13;LOTE 08";(63)8479-4383;;JOAO NASCIMENTO SILVA;false;nao
15.204.879/0001-60;;;;Q 110 NORTE, AVENIDA JK  NÚMERO  16  COMPLEMENTO  LOTE 09 SALA 09;(63)3015-0103;;KINOA FOMENTO MERCANTIL - EIRELI;false;nao
23.736.586/0001-52;;;;Q 104 SUL RUA SE 11;(63)3322-2900;;L. CARVALHO DE MELO - ME;false;nao
24.294.756/0001-59;;;;Q 104 SUL RUA SE 9 NUMERO 13;(63)8474-8159;;L.A SOLUCOES EM EMAGRECIMENTO EIRELE- ME;false;nao
01.436.440/0001-59;;;;"Q 104 NORTE RUA NE 1  NÚMERO  39  COMPLEMENTO  SALA: 01;";(63)3028-1223;;L.A. BARBOSA COMERCIO DE PISCINAS EIRELI;false;nao
30.153.256/0001-08;;;;Q 104 SUL, ACSE 11, AVENIDA LO 3 CONJ 04 LOTE 01 - A SALA 93 N 01;(63)8116-9090;;LA BOLERIA & PANIFICADORA - EIRELI;false;nao
28.315.846/0001-30;;;;Q 204 SUL ALAMEDA 9  NÚMERO  SN    LOTE 12 ARSE 21 QI 13 SALA 02 ALAMEDA JANDAIA;(63)3216-1394;;LEONARDO CANDIDO BUCAR BATISTELLA - ME;false;nao
15.449.462/0001-68;;;;Q SMC QUADRA 6 NÚMERO  0  COMPLEMENTO  LOTE 18 20 22 24 SETOR DE MATERIAIS DE CONSTRUCAO CEILANDIA SALA 02;(61)3029-9650;;LK CONSTRUCOES E TERRAPLENAGEM EIRELI;false;nao
02.968.134/0001-26;;;;"LOGRADOURO  Q 104 SUL (ACSE 11) RUA SE 07  NÚMERO  S/N  COMPLEMENTO  CONJ 01 LOTE 13	   CEP  77.020-026	 BAIRRO/DISTRITO  PLANO DIRETOR SUL  MUNICÍPIO  PALMAS  UF  TO";(63)8476-5569;;LUSTOSA E LUCENA LTDA - ME;false;nao
05.455.197/0001-77;;;;Q 108 SUL, ALAMEDA 2, (QI G, LOTE 05)  NÚMERO  84  COMPLEMENTO  SALA 01;(63)3224-4525;;M. C. DE MELLO;false;nao
33.644.717/0001-25;;;;Q 104 S - I, AV. LO-01, LOTE 42  NÚMERO  01  COMPLEMENTO  SALA 07;(63)3215-6065;;M. F. FARIAS - ME;false;nao
22.672.773/0001-57;;;;"LOGRADOURO  Q 404 SUL AVENIDA NS 4  NÚMERO  SN  COMPLEMENTO  : PARQUE CESAMAR;	   CEP  77.021-638	 BAIRRO/DISTRITO  PLANO DIRETOR SUL  MUNICÍPIO  PALMAS  UF  TO";(63)9223-4665;;MAE NATUREZA BAR & RESTAURANTE LTDA - ME;false;nao
31.684.636/0001-23;;;;Q 104 SUL AVENIDA LO 03  NÚMERO  S/N  COMPLEMENTO  LOTE 01 A SALA 82/98;(63)9204-8762;;MARCOS VINICIOS ALMEIDA SILVA EIRELI;false;nao
12.812.677/0001-03;;;; Q ACSV SE 62 LT 13 AV LO 13 QD 606 SUL AV LO 13 ;(63)3217-3355;;MC CIRURGICA PRODUTOS HOSPITALARES EIRELI;false;nao
06.073.566/0001-20;;;;"ROD BR 153 KM 675 LT 33-A(PARTE) GB 07	NÚMERO  500  COMPLEMENTO  4.E. LOT FAZ STO ANT";(63)3314-0000;;MCM COMERCIO DE CAMINHOES E ONIBUS LTDA;false;nao
31.885.196/0001-72;;;;Q 403 SUL ALAMEDA 29 LOTE 03 ARSO 41 QC-02;(63)9934-0419;;MINIMERCADO DONA MARIA EIRELI;false;nao
20.742.080/0001-68;;;;Q 506 NORTE, AV. LO 16,  NÚMERO  SN  COMPLEMENTO  LOTE 19;(63)3213-2301;;MOREIRA E MACIEL LTDA;false;nao
15.307.736/0001-84;;;;Q 404 NORTE RUA 17 A  NÚMERO  S/N  COMPLEMENTO  LOTE 33;(63)8431-3182;;MOUZANIEL MOREIRA OLIVEIRA;false;nao
04.193.879/0001-96;;;; MULTIDISPLAY COMERCIO E SERVICOS TECNOLOGICOS S.A.;(21)2546-4050;;MULTIDISPLAY COMERCIO E SERVICOS TECNOLOGICOS S.A.;false;nao
24.822.096/0001-31;;;;AV SAO JOAO BATISTA 384 BLOCO A 16 APT 23;(11)3593-7615;;MULTISERVICE SOLUCOES INTELIGENTES LTDA;false;nao
26.600.137/0001-70;;;;"LOGRADOURO  Q 104 SUL RUA SE 5 NUMERO  19 COMPLEMENTO  CONJ 03 LOTE 20 SALA 06	BAIRRO/DISTRITO  PLANO DIRETOR SUL  MUNICIPIO  PALMAS";(63)3215-0351;;MUSTANG GESTAO EMPRESARIAL EIRELI  ME;false;nao
28.878.877/0001-07;;;;Q 104 NORTE AVENIDA LO 4 LOTE 35 SALA 01;(63)8448-9700;;NATH STORE ROUPAS E ACESSORIOS EIRELI;false;nao
18.066.532/0001-97;;;;" LOGRADOURO  R L 13 COM L 20  NÚMERO  1080  COMPLEMENTO  SALA 01	   CEP  77.600-000	 BAIRRO/DISTRITO  SETOR INTERLAGOS  MUNICÍPIO  PARAISO DO TOCANTINS  UF  TO";(63)3602-6056;;NELTON ALEXANDRE CARRILHO TRANSPORTES - EIRELI - ME;false;nao
27.491.485/0001-10;;;;Q 706 SUL ALAMEDA 21;(63)3225-5365;;NORTE BRASIL LTDA;false;nao
30.394.946/0001-40;;;;Q 405 NORTE AVENIDA LO 10 LOTE 22  NÚMERO  SN  COMPLEMENTO  SALA 02;(63)3224-1293;;NORTE CENTER FERRAGISTA - EIRELI;false;nao
11.390.271/0001-17;;;;AV GUARAI  NÚMERO  380  COMPLEMENTO  SALA 01;(63)9229-2128;;NORTE SUL REPRESENTACOES COMERCIAIS DE PRODUTOS ALIMENTICIOS LTDA;false;nao
34.875.203/0001-43;;;;AV MINISTRO OSCAR THOMPSON FILHO  NÚMERO  273;(94)3491-0668;;NOVA DISTRIBUIDORA LTDA - ME;false;nao
24.566.282/0001-57;;;;" LOGRADOURO  AV 02, SQ 01, LT 03, SALA 03  NÚMERO  S/N  COMPLEMENTO     CEP  77.502-000	 BAIRRO/DISTRITO  RIVIEIRA DO LAGO  MUNICÍPIO  PORTO NACIONAL  UF  TO";(63)8453-3985;;ORAL CLIN LTDA - ME;false;nao
30.305.853/0001-00;;;;AV 11 NÚMERO S/N COMPLEMENTO QUADRA73 LOTE 23;(63)8131-6419;;ORLA PARK BUFE E RESTAURANTE LTDA;false;nao
11.291.642/0001-03;;;;Q 208 SUL AVENIDA LO 3  NÚMERO  SN  COMPLEMENTO  LOTE 03;(63)9989-2173;;ORT BIE CERVEJARIA EIRELLI;false;nao
08.388.831/0001-94;;;;"LOGRADOURO  Q 104 NORTE RUA NE 11  NÚMERO  08  COMPLEMENTO  SALA 02	   CEP  77.006-030	 BAIRRO/DISTRITO  PLANO DIRETOR NORTE  MUNICÍPIO  PALMAS  UF  TO";(63)3225-0024;;OSMAR ALENCAR JUNIOR;false;nao
26.594.605/0001-41;;;;Q 406 NORTE AVENIDA LO 14  NÚMERO  50  COMPLEMENTO  LOTE 25;(63)3225-6737;;PANIFICADORA CORTES EIRELI - ME;false;nao
25.348.637/0001-02;;;;R DOS LIRIOS  NÚMERO  S/N  COMPLEMENTO  QUADRA39 LOTE 15 GALPAO01;(62)3282-1585;;PERFIMAX ESQUADRIAS DE ALUMINIO EIRELI - ME;false;nao
06.204.131/0012-20;;;;ROD BR 060  NÚMERO  1035  COMPLEMENTO  KM 125;(06)3311-4150;;PEROLA DISTRIBUICAO E LOGISTICA S/A;false;nao
11.782.068/0001-96;;;;104 SUL RUA 07 LOTE 03 SALA 01;(63)3215-5211;;PINTER E LACERDA LTDA;false;nao
32.995.432/0001-76;;;;Q 1006 SUL ALAMEDA 04 09;(63)8448-8095;;PLENO ARQUITETURA E CONSTRUCOES EIRELI;false;nao
04.128.537/0001-92;;;; R BURITI ALEGRE  NÚMERO  525  COMPLEMENTO  FUNDOS;(11)2023-9999;;PLUMAS SPEED SERVICE CONSULTORIA LTDA;false;nao
